session,t_ros,x,y,z,yaw_deg,nearest_dense_wp,nearest_distance_m
210339_wrong_localization,1786795772.727714539,-4.959395,-3.590556,-0.088409,12.515,10,2.1496
210339_wrong_localization,1786795772.827383041,-4.958998,-3.589587,-0.088139,12.503,10,2.1490
210339_wrong_localization,1786795772.932566404,-4.959095,-3.589706,-0.086215,12.513,10,2.1490
210339_wrong_localization,1786795773.027855158,-4.961510,-3.589824,-0.087658,12.514,10,2.1478
210339_wrong_localization,1786795773.127128124,-4.958991,-3.587431,-0.088372,12.537,10,2.1472
210339_wrong_localization,1786795773.227193832,-4.959081,-3.587906,-0.087827,12.534,10,2.1476
210339_wrong_localization,1786795773.327305317,-4.959365,-3.590590,-0.087029,12.493,10,2.1496
210339_wrong_localization,1786795773.427329540,-4.962442,-3.590343,-0.088364,12.493,10,2.1477
210339_wrong_localization,1786795773.527302742,-4.964472,-3.593045,-0.088859,12.529,10,2.1487
210339_wrong_localization,1786795773.627555132,-4.963810,-3.597052,-0.087325,12.535,10,2.1524
210339_wrong_localization,1786795773.727232933,-4.963653,-3.594012,-0.087124,12.480,10,2.1500
210339_wrong_localization,1786795773.827363729,-4.958282,-3.592473,-0.084712,12.514,10,2.1518
210339_wrong_localization,1786795773.927211761,-4.959082,-3.592814,-0.085524,12.496,10,2.1516
210339_wrong_localization,1786795774.029103041,-4.960274,-3.591866,-0.085724,12.532,10,2.1501
210339_wrong_localization,1786795774.127426147,-4.961127,-3.587200,-0.088231,12.527,10,2.1458
210339_wrong_localization,1786795774.227204323,-4.959541,-3.592297,-0.088684,12.511,10,2.1509
210339_wrong_localization,1786795774.328840494,-4.960865,-3.590469,-0.087649,12.521,10,2.1487
210339_wrong_localization,1786795774.428857565,-4.960507,-3.590139,-0.088940,12.490,10,2.1486
210339_wrong_localization,1786795774.529328585,-4.961716,-3.587278,-0.089741,12.513,10,2.1456
210339_wrong_localization,1786795774.628917694,-4.960547,-3.586025,-0.088460,12.524,10,2.1452
210339_wrong_localization,1786795774.728857040,-4.961910,-3.586821,-0.085389,12.529,10,2.1451
210339_wrong_localization,1786795774.827686787,-4.961642,-3.591512,-0.086333,12.470,10,2.1491
210339_wrong_localization,1786795774.927229404,-4.957386,-3.591859,-0.085671,12.501,10,2.1518
210339_wrong_localization,1786795775.027300358,-4.955487,-3.590782,-0.086003,12.492,10,2.1520
210339_wrong_localization,1786795775.127364874,-4.960677,-3.588987,-0.088975,12.508,10,2.1476
210339_wrong_localization,1786795775.227718353,-4.960440,-3.586430,-0.089428,12.539,10,2.1456
210339_wrong_localization,1786795775.327903032,-4.959080,-3.586614,-0.088714,12.501,10,2.1465
210339_wrong_localization,1786795775.427061319,-4.957186,-3.586923,-0.086199,12.529,10,2.1479
210339_wrong_localization,1786795775.528772593,-4.956395,-3.587467,-0.085224,12.521,10,2.1488
210339_wrong_localization,1786795775.628606319,-4.955708,-3.589387,-0.086385,12.541,10,2.1507
210339_wrong_localization,1786795775.729156494,-4.959559,-3.590052,-0.084782,12.520,10,2.1491
210339_wrong_localization,1786795775.827510357,-4.962271,-3.589295,-0.085071,12.522,10,2.1469
210339_wrong_localization,1786795775.927466869,-4.960607,-3.591294,-0.087563,12.512,10,2.1495
210339_wrong_localization,1786795776.027997017,-4.955809,-3.586686,-0.085937,12.545,10,2.1485
210339_wrong_localization,1786795776.129212856,-4.960077,-3.589017,-0.086939,12.501,10,2.1479
210339_wrong_localization,1786795776.227158546,-4.958624,-3.587286,-0.087976,12.519,10,2.1473
210339_wrong_localization,1786795776.329157591,-4.958682,-3.583361,-0.087020,12.537,10,2.1441
210339_wrong_localization,1786795776.428959846,-4.960918,-3.586199,-0.087128,12.516,10,2.1451
210339_wrong_localization,1786795776.527325392,-4.961993,-3.589662,-0.086985,12.528,10,2.1474
210339_wrong_localization,1786795776.627445698,-4.959138,-3.591132,-0.087423,12.565,10,2.1502
210339_wrong_localization,1786795776.727274418,-4.960347,-3.592732,-0.087112,12.518,10,2.1508
210339_wrong_localization,1786795776.828979731,-4.960361,-3.591889,-0.088736,12.543,10,2.1501
210339_wrong_localization,1786795776.929013491,-4.959741,-3.588150,-0.087342,12.524,10,2.1474
210339_wrong_localization,1786795777.025113344,-4.957160,-3.585694,-0.085513,12.518,10,2.1469
210339_wrong_localization,1786795777.127441168,-4.957373,-3.585124,-0.083951,12.521,10,2.1463
210339_wrong_localization,1786795777.227724075,-4.961046,-3.582631,-0.085746,12.517,10,2.1421
210339_wrong_localization,1786795777.329182386,-4.957446,-3.583608,-0.087103,12.535,10,2.1450
210339_wrong_localization,1786795777.427800179,-4.954234,-3.582204,-0.087260,12.507,11,2.1455
210339_wrong_localization,1786795777.528843641,-4.954760,-3.585053,-0.087437,12.540,11,2.1477
210339_wrong_localization,1786795777.627471209,-4.955915,-3.583478,-0.087234,12.515,10,2.1458
210339_wrong_localization,1786795777.727911949,-4.957317,-3.582179,-0.086062,12.539,10,2.1439
210339_wrong_localization,1786795777.828569174,-4.958871,-3.583241,-0.085563,12.530,10,2.1439
210339_wrong_localization,1786795777.928647280,-4.962012,-3.587796,-0.087076,12.525,10,2.1458
210339_wrong_localization,1786795778.029188871,-4.959243,-3.587523,-0.086902,12.527,10,2.1472
210339_wrong_localization,1786795778.127878666,-4.964173,-3.589949,-0.085980,12.518,10,2.1464
210339_wrong_localization,1786795778.227667093,-4.961041,-3.589407,-0.087635,12.529,10,2.1477
210339_wrong_localization,1786795778.327202559,-4.958135,-3.588854,-0.088763,12.551,10,2.1489
210339_wrong_localization,1786795778.426550627,-4.957701,-3.588789,-0.087934,12.521,10,2.1491
210339_wrong_localization,1786795778.529003859,-4.959331,-3.583824,-0.086501,12.517,10,2.1441
210339_wrong_localization,1786795778.628466368,-4.959995,-3.585778,-0.085201,12.535,10,2.1453
210339_wrong_localization,1786795778.728750229,-4.959018,-3.584696,-0.083687,12.502,10,2.1450
210339_wrong_localization,1786795778.828362703,-4.962582,-3.583406,-0.084261,12.504,10,2.1419
210339_wrong_localization,1786795778.929172277,-4.958690,-3.581822,-0.084779,12.520,10,2.1428
210339_wrong_localization,1786795779.029756546,-4.954924,-3.580680,-0.086899,12.510,11,2.1438
210339_wrong_localization,1786795779.127305031,-4.956844,-3.581634,-0.086426,12.487,11,2.1437
210339_wrong_localization,1786795779.227187157,-4.955121,-3.582392,-0.087187,12.526,11,2.1452
210339_wrong_localization,1786795779.327346325,-4.954196,-3.585771,-0.086345,12.528,11,2.1486
210339_wrong_localization,1786795779.425197363,-4.955872,-3.583986,-0.086668,12.504,10,2.1462
210339_wrong_localization,1786795779.527819395,-4.960009,-3.586731,-0.084890,12.523,10,2.1461
210339_wrong_localization,1786795779.627399921,-4.956978,-3.588022,-0.086288,12.512,10,2.1489
210339_wrong_localization,1786795779.729396582,-4.958246,-3.585628,-0.086974,12.498,10,2.1462
210339_wrong_localization,1786795779.827229500,-4.960431,-3.585768,-0.088774,12.557,10,2.1451
210339_wrong_localization,1786795779.927216768,-4.957758,-3.579571,-0.085823,12.516,11,2.1415
210339_wrong_localization,1786795780.027250528,-4.959891,-3.580002,-0.085735,12.508,10,2.1406
210339_wrong_localization,1786795780.127062559,-4.957354,-3.580382,-0.085152,12.504,11,2.1424
210339_wrong_localization,1786795780.225085020,-4.959690,-3.583159,-0.083781,12.518,10,2.1433
210339_wrong_localization,1786795780.327203751,-4.963839,-3.589755,-0.086344,12.516,10,2.1464
210339_wrong_localization,1786795780.429251909,-4.957834,-3.591937,-0.085887,12.501,10,2.1516
210339_wrong_localization,1786795780.528779030,-4.957971,-3.591579,-0.085952,12.513,10,2.1512
210339_wrong_localization,1786795780.627182722,-4.953588,-3.586839,-0.086904,12.521,11,2.1498
210339_wrong_localization,1786795780.727113724,-4.953829,-3.587514,-0.087558,12.500,10,2.1503
210339_wrong_localization,1786795780.827707529,-4.955105,-3.584919,-0.086112,12.538,10,2.1474
210339_wrong_localization,1786795780.927417278,-4.958812,-3.585239,-0.086243,12.550,10,2.1455
210339_wrong_localization,1786795781.027688265,-4.959680,-3.586733,-0.086608,12.503,10,2.1463
210339_wrong_localization,1786795781.127286434,-4.959739,-3.586818,-0.085255,12.525,10,2.1463
210339_wrong_localization,1786795781.227389336,-4.960146,-3.585916,-0.084231,12.536,10,2.1453
210339_wrong_localization,1786795781.327444077,-4.961870,-3.580734,-0.086147,12.506,10,2.1401
210339_wrong_localization,1786795781.427482843,-4.955814,-3.580999,-0.086021,12.517,11,2.1437
210339_wrong_localization,1786795781.527144432,-4.956249,-3.583623,-0.086973,12.500,10,2.1457
210339_wrong_localization,1786795781.627402067,-4.956185,-3.584127,-0.086900,12.512,10,2.1461
210339_wrong_localization,1786795781.727087975,-4.960272,-3.588393,-0.088360,12.536,10,2.1473
210339_wrong_localization,1786795781.826866388,-4.957321,-3.586280,-0.088931,12.559,10,2.1473
210339_wrong_localization,1786795781.928970814,-4.958513,-3.584261,-0.086195,12.515,10,2.1449
210339_wrong_localization,1786795782.026811361,-4.960224,-3.585655,-0.086866,12.488,10,2.1451
210339_wrong_localization,1786795782.127180099,-4.961279,-3.588387,-0.087107,12.531,10,2.1467
210339_wrong_localization,1786795782.227455854,-4.963056,-3.591823,-0.087586,12.512,10,2.1485
210339_wrong_localization,1786795782.327244043,-4.960405,-3.588856,-0.086098,12.557,10,2.1476
210339_wrong_localization,1786795782.428599358,-4.956793,-3.587102,-0.087035,12.536,10,2.1482
210339_wrong_localization,1786795782.529645920,-4.954774,-3.581870,-0.086661,12.531,11,2.1449
210339_wrong_localization,1786795782.627421618,-4.955838,-3.578584,-0.085836,12.489,11,2.1416
210339_wrong_localization,1786795782.728578806,-4.955146,-3.577951,-0.085352,12.524,11,2.1413
210339_wrong_localization,1786795782.828652143,-4.956889,-3.584299,-0.085545,12.548,10,2.1459
210339_wrong_localization,1786795782.928879976,-4.955884,-3.582970,-0.085390,12.521,11,2.1453
210339_wrong_localization,1786795783.028363705,-4.957079,-3.583914,-0.085298,12.528,10,2.1455
210339_wrong_localization,1786795783.128292322,-4.959211,-3.589031,-0.087499,12.527,10,2.1484
210339_wrong_localization,1786795783.228649616,-4.958302,-3.584902,-0.087717,12.502,10,2.1456
210339_wrong_localization,1786795783.328770161,-4.961596,-3.587380,-0.087013,12.542,10,2.1457
210339_wrong_localization,1786795783.429044008,-4.962203,-3.591481,-0.085853,12.558,10,2.1487
210339_wrong_localization,1786795783.528907537,-4.961132,-3.589445,-0.085831,12.530,10,2.1477
210339_wrong_localization,1786795783.627243042,-4.957563,-3.581918,-0.085772,12.514,10,2.1435
210339_wrong_localization,1786795783.728674889,-4.959042,-3.582756,-0.086628,12.518,10,2.1434
210339_wrong_localization,1786795783.827390671,-4.956630,-3.584040,-0.087030,12.500,10,2.1458
210339_wrong_localization,1786795783.927398205,-4.956562,-3.589683,-0.087878,12.501,10,2.1505
210339_wrong_localization,1786795784.027184010,-4.955294,-3.591515,-0.087626,12.562,10,2.1527
210339_wrong_localization,1786795784.128934860,-4.957748,-3.588379,-0.086507,12.509,10,2.1487
210339_wrong_localization,1786795784.227273941,-4.957403,-3.585618,-0.086556,12.497,10,2.1467
210339_wrong_localization,1786795784.327656984,-4.959742,-3.586525,-0.085695,12.534,10,2.1461
210339_wrong_localization,1786795784.429136753,-4.959897,-3.587875,-0.087575,12.518,10,2.1471
210339_wrong_localization,1786795784.528715134,-4.962500,-3.588605,-0.086472,12.509,10,2.1462
210339_wrong_localization,1786795784.627204418,-4.959821,-3.587941,-0.085557,12.522,10,2.1472
210339_wrong_localization,1786795784.726677656,-4.959023,-3.588718,-0.085480,12.519,10,2.1483
210339_wrong_localization,1786795784.827204466,-4.961627,-3.587559,-0.087037,12.551,10,2.1458
210339_wrong_localization,1786795784.927317381,-4.964270,-3.593948,-0.088415,12.535,10,2.1496
210339_wrong_localization,1786795785.027284145,-4.964674,-3.593680,-0.089522,12.527,10,2.1491
210339_wrong_localization,1786795785.127075195,-4.961371,-3.588105,-0.086110,12.543,10,2.1464
210339_wrong_localization,1786795785.224910736,-4.960598,-3.589589,-0.085064,12.537,10,2.1481
210339_wrong_localization,1786795785.327639818,-4.956180,-3.587081,-0.085732,12.558,10,2.1486
210339_wrong_localization,1786795785.428747654,-4.956374,-3.585138,-0.085867,12.546,10,2.1469
210339_wrong_localization,1786795785.528544426,-4.959505,-3.585754,-0.087700,12.531,10,2.1456
210339_wrong_localization,1786795785.628958464,-4.957369,-3.582975,-0.085743,12.508,10,2.1445
210339_wrong_localization,1786795785.726814747,-4.958273,-3.580056,-0.084264,12.522,10,2.1416
210339_wrong_localization,1786795785.827075958,-4.961291,-3.585183,-0.086272,12.539,10,2.1441
210339_wrong_localization,1786795785.928865433,-4.961658,-3.586501,-0.087009,12.532,10,2.1450
210339_wrong_localization,1786795786.027185678,-4.960401,-3.588547,-0.087974,12.515,10,2.1474
210339_wrong_localization,1786795786.126669645,-4.960573,-3.590383,-0.088103,12.517,10,2.1488
210339_wrong_localization,1786795786.227010965,-4.959859,-3.589693,-0.087368,12.509,10,2.1486
210339_wrong_localization,1786795786.326959848,-4.958980,-3.588942,-0.089007,12.513,10,2.1485
210339_wrong_localization,1786795786.427104235,-4.955542,-3.586404,-0.088994,12.524,10,2.1484
210339_wrong_localization,1786795786.528938293,-4.956212,-3.583060,-0.089811,12.520,10,2.1453
210339_wrong_localization,1786795786.628739834,-4.959207,-3.583494,-0.087803,12.517,10,2.1439
210339_wrong_localization,1786795786.727072239,-4.957966,-3.586184,-0.086522,12.508,10,2.1468
210339_wrong_localization,1786795786.828871250,-4.956264,-3.584925,-0.084783,12.528,10,2.1467
210339_wrong_localization,1786795786.928542852,-4.957663,-3.581762,-0.085388,12.522,10,2.1434
210339_wrong_localization,1786795787.028739929,-4.957938,-3.585626,-0.087488,12.524,10,2.1464
210339_wrong_localization,1786795787.127309561,-4.959749,-3.591818,-0.087132,12.547,10,2.1504
210339_wrong_localization,1786795787.228080988,-4.963879,-3.591991,-0.087503,12.540,10,2.1482
210339_wrong_localization,1786795787.329856157,-4.966451,-3.594949,-0.088391,12.527,10,2.1492
210339_wrong_localization,1786795787.427304268,-4.964368,-3.593840,-0.087327,12.528,10,2.1494
210339_wrong_localization,1786795787.526885748,-4.962426,-3.592348,-0.085955,12.552,10,2.1493
210339_wrong_localization,1786795787.627533674,-4.959996,-3.591793,-0.084153,12.524,10,2.1502
210339_wrong_localization,1786795787.729003668,-4.958614,-3.589894,-0.083984,12.512,10,2.1495
210339_wrong_localization,1786795787.827021837,-4.958485,-3.590279,-0.083178,12.515,10,2.1499
210339_wrong_localization,1786795787.928803921,-4.958317,-3.588835,-0.085261,12.537,10,2.1488
210339_wrong_localization,1786795788.028654099,-4.959706,-3.587731,-0.088812,12.532,10,2.1471
210339_wrong_localization,1786795788.127259970,-4.961998,-3.585293,-0.090000,12.514,10,2.1438
210339_wrong_localization,1786795788.228522539,-4.964770,-3.585224,-0.089477,12.550,10,2.1421
210339_wrong_localization,1786795788.327346802,-4.962658,-3.583928,-0.087589,12.518,10,2.1423
210339_wrong_localization,1786795788.427600622,-4.961129,-3.582384,-0.087074,12.501,10,2.1419
210339_wrong_localization,1786795788.527331591,-4.960028,-3.586360,-0.086492,12.544,10,2.1458
210339_wrong_localization,1786795788.627438307,-4.960344,-3.588855,-0.085741,12.532,10,2.1476
210339_wrong_localization,1786795788.727221727,-4.957561,-3.589284,-0.086054,12.527,10,2.1496
210339_wrong_localization,1786795788.827066422,-4.955035,-3.584259,-0.087965,12.519,11,2.1469
210339_wrong_localization,1786795788.929149389,-4.957133,-3.579889,-0.086963,12.516,11,2.1420
210339_wrong_localization,1786795789.028651714,-4.954791,-3.579025,-0.085577,12.509,11,2.1425
210339_wrong_localization,1786795789.128518581,-4.955461,-3.580328,-0.085744,12.491,11,2.1433
210339_wrong_localization,1786795789.227127075,-4.954460,-3.580104,-0.086058,12.520,11,2.1436
210339_wrong_localization,1786795789.327229977,-4.956454,-3.581941,-0.084801,12.532,11,2.1442
210339_wrong_localization,1786795789.427112341,-4.957000,-3.582887,-0.086019,12.523,10,2.1447
210339_wrong_localization,1786795789.524980307,-4.958738,-3.583694,-0.088166,12.539,10,2.1443
210339_wrong_localization,1786795789.627037287,-4.958903,-3.584770,-0.086433,12.512,10,2.1451
210339_wrong_localization,1786795789.727835655,-4.960741,-3.590024,-0.087000,12.489,10,2.1484
210339_wrong_localization,1786795789.827410936,-4.960762,-3.588561,-0.088445,12.524,10,2.1472
210339_wrong_localization,1786795789.926919937,-4.963871,-3.587529,-0.089318,12.493,10,2.1445
210339_wrong_localization,1786795790.027141333,-4.963683,-3.585040,-0.087043,12.511,10,2.1426
210339_wrong_localization,1786795790.129199743,-4.962207,-3.582661,-0.086008,12.518,10,2.1415
210339_wrong_localization,1786795790.226862907,-4.961002,-3.584162,-0.086824,12.538,10,2.1434
210339_wrong_localization,1786795790.327236176,-4.961683,-3.586703,-0.087192,12.531,10,2.1451
210339_wrong_localization,1786795790.426436424,-4.959732,-3.589583,-0.086840,12.552,10,2.1486
210339_wrong_localization,1786795790.527219534,-4.962838,-3.591987,-0.087527,12.516,10,2.1488
210339_wrong_localization,1786795790.628667831,-4.963750,-3.591713,-0.087307,12.508,10,2.1480
210339_wrong_localization,1786795790.727077723,-4.964781,-3.593116,-0.086575,12.532,10,2.1486
210339_wrong_localization,1786795790.828777552,-4.966265,-3.593442,-0.087087,12.497,10,2.1480
210339_wrong_localization,1786795790.926867723,-4.965369,-3.591127,-0.086574,12.536,10,2.1466
210339_wrong_localization,1786795791.028479815,-4.956496,-3.585931,-0.087410,12.537,10,2.1474
210339_wrong_localization,1786795791.128703356,-4.952637,-3.581462,-0.087130,12.531,11,2.1456
210339_wrong_localization,1786795791.228708744,-4.953733,-3.585432,-0.086059,12.520,11,2.1485
210339_wrong_localization,1786795791.327332497,-4.955318,-3.587322,-0.084385,12.525,10,2.1493
210339_wrong_localization,1786795791.427052736,-4.957925,-3.592951,-0.084173,12.528,10,2.1524
210339_wrong_localization,1786795791.527138710,-4.957343,-3.593124,-0.082752,12.529,10,2.1529
